sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4924;pms5003;3978;-0.271;36.104;2025-02-28T15:56:10.263583+00:00;P0;20.80
4925;DHT22;3978;-0.271;36.104;2025-02-28T15:56:31.961752+00:00;humidity;31.30
4925;DHT22;3978;-0.271;36.104;2025-02-28T15:56:31.961752+00:00;temperature;26.50
4924;pms5003;3978;-0.271;36.104;2025-02-28T15:59:18.764869+00:00;P2;30.50
4924;pms5003;3978;-0.271;36.104;2025-02-28T15:59:18.764869+00:00;P1;36.00
4924;pms5003;3978;-0.271;36.104;2025-02-28T15:59:18.764869+00:00;P0;21.50
4925;DHT22;3978;-0.271;36.104;2025-02-28T15:59:40.387205+00:00;humidity;31.70
4925;DHT22;3978;-0.271;36.104;2025-02-28T15:59:40.387205+00:00;temperature;26.40
4924;pms5003;3978;-0.271;36.104;2025-02-28T16:02:26.856305+00:00;P2;30.00
4924;pms5003;3978;-0.271;36.104;2025-02-28T16:02:26.856305+00:00;P1;35.00
4924;pms5003;3978;-0.271;36.104;2025-02-28T16:02:26.856305+00:00;P0;20.00
4925;DHT22;3978;-0.271;36.104;2025-02-28T16:02:48.511599+00:00;humidity;31.80
4925;DHT22;3978;-0.271;36.104;2025-02-28T16:02:48.511599+00:00;temperature;26.30
4925;DHT22;3978;-0.271;36.104;2025-02-28T16:05:56.790482+00:00;humidity;32.50
4925;DHT22;3978;-0.271;36.104;2025-02-28T16:05:56.790482+00:00;temperature;26.20
4924;pms5003;3978;-0.271;36.104;2025-02-28T16:08:43.231373+00:00;P2;30.00
4924;pms5003;3978;-0.271;36.104;2025-02-28T16:08:43.231373+00:00;P1;32.25
4924;pms5003;3978;-0.271;36.104;2025-02-28T16:08:43.231373+00:00;P0;20.00
4925;DHT22;3978;-0.271;36.104;2025-02-28T16:09:05.069812+00:00;humidity;32.40
4925;DHT22;3978;-0.271;36.104;2025-02-28T16:09:05.069812+00:00;temperature;26.00
4924;pms5003;3978;-0.271;36.104;2025-02-28T16:11:51.868421+00:00;P2;32.00
4924;pms5003;3978;-0.271;36.104;2025-02-28T16:11:51.868421+00:00;P1;35.60
4924;pms5003;3978;-0.271;36.104;2025-02-28T16:11:51.868421+00:00;P0;20.00
4925;DHT22;3978;-0.271;36.104;2025-02-28T16:12:13.524659+00:00;humidity;32.50
